file,class,status
data\raw\hagrid\call\160b5819-e2c4-4eb8-8254-8f0900b50e99.jpg,call,ok
data\raw\hagrid\call\1636df1b-a87d-43f7-8637-90aece13e17a.jpg,call,ok
data\raw\hagrid\call\165ebd5e-ec60-4366-8e84-df3943013615.jpg,call,failed_detection
data\raw\hagrid\call\1694718e-a0ba-4bca-a2d6-3bcb6f6b91d5.jpg,call,ok
data\raw\hagrid\call\16d9a6b8-7ebb-4276-bb80-5d2c8818165a.jpg,call,ok
data\raw\hagrid\call\17110475-4725-41e4-8097-1d2c59d9c102.jpg,call,ok
data\raw\hagrid\call\172ba7f6-c6ba-4398-89a2-25375dccfefa.jpg,call,failed_detection
data\raw\hagrid\call\174c8bd1-457a-4d73-a504-354ff138333a.jpg,call,ok
data\raw\hagrid\call\176bed70-400a-4a4f-ac32-1c282c0f93a4.jpg,call,ok
data\raw\hagrid\call\179d8558-9ad3-40a2-b171-0e608fd2f016.jpg,call,ok
data\raw\hagrid\call\17b3aa02-dc4d-448d-8601-e2b67193d436.jpg,call,ok
data\raw\hagrid\call\17d804b5-7118-462d-8191-58d764f591b8.jpg,call,ok
data\raw\hagrid\call\180ba564-c39a-4e8c-a6ed-dcb24b6951dc.jpg,call,ok
data\raw\hagrid\call\1832457a-6ef5-4462-b2ed-1be4a4a0d777.jpg,call,ok
data\raw\hagrid\call\18614201-5cc0-4441-af79-389d66eff689.jpg,call,ok
data\raw\hagrid\call\188dc044-3ac8-4cd8-9dd8-03c76bb06e47.jpg,call,ok
data\raw\hagrid\call\18bad437-7325-4fd2-82d0-00e54938a47c.jpg,call,ok
data\raw\hagrid\call\18e8b77e-c073-4107-af89-7e5aac97557d.jpg,call,ok
data\raw\hagrid\call\19048f63-d4b1-4d62-bfa9-5eca6a41bcf6.jpg,call,ok
data\raw\hagrid\call\1926b71e-719e-4b62-9bf8-a41fffe2e58e.jpg,call,ok
data\raw\hagrid\call\1942eeb7-0e34-41dd-a155-d03096347e02.jpg,call,ok
data\raw\hagrid\call\196adb3a-4a4c-47c2-9fb8-a0a113209fc4.jpg,call,ok
data\raw\hagrid\call\19928bb7-5939-48d3-a560-d1f2d374973d.jpg,call,ok
data\raw\hagrid\call\19bd69fa-2f50-456b-a16d-dd76dab47498.jpg,call,failed_detection
data\raw\hagrid\call\19e396c1-3710-49b9-9c4e-70cca141a933.jpg,call,ok
data\raw\hagrid\call\19f9c2cd-896c-4eb6-8b0d-37794f236330.jpg,call,ok
data\raw\hagrid\call\1a2659bc-8e3e-4d70-a813-40b5fed472af.jpg,call,ok
data\raw\hagrid\call\1a461329-eda1-413d-89b8-29d327785635.jpg,call,ok
data\raw\hagrid\call\1a5bff8b-a1f2-48b5-9736-c2fb0b4b9c8a.jpg,call,ok
data\raw\hagrid\call\1a7e5e5b-b9f6-4fd8-88fc-1f504c8874c0.jpg,call,ok
data\raw\hagrid\call\1a958881-a1a5-4b09-a98f-82451845de9d.jpg,call,ok
data\raw\hagrid\call\1ab8ac1d-86e4-49ea-8537-f1d627d36ddf.jpg,call,ok
data\raw\hagrid\call\1addbf5e-c287-42a8-a70f-694817e4b277.jpg,call,ok
data\raw\hagrid\call\1afa104f-7185-45ee-97a1-8b1162672640.jpg,call,ok
data\raw\hagrid\call\1b2188b2-81e5-4b1d-93ec-032860cd0082.jpg,call,ok
data\raw\hagrid\call\1b44c6f6-ee23-4c83-8d87-254941d08a96.jpg,call,ok
data\raw\hagrid\call\1b6d3b98-9a14-49de-be4f-2633faf554ed.jpg,call,ok
data\raw\hagrid\call\1b9160f3-8f06-4d2a-81f5-75a646032fec.jpg,call,ok
data\raw\hagrid\call\1bc05cc5-d779-4019-bf20-104e33dae73c.jpg,call,ok
data\raw\hagrid\call\1beba1dc-9b05-432a-8936-9cc6531bba90.jpg,call,ok
data\raw\hagrid\call\1c025ae3-20c9-4d61-919d-cce19529eeac.jpg,call,ok
data\raw\hagrid\call\1c16d066-8093-4243-8f86-827127a596fa.jpg,call,ok
data\raw\hagrid\call\1c486251-1845-479c-a5a3-c8e78dd5c5fa.jpg,call,ok
data\raw\hagrid\call\1c617e63-84eb-4736-a9f8-44df224156a6.jpg,call,ok
data\raw\hagrid\call\1c89fb16-fbcc-42e0-bfbc-5628d31c3a00.jpg,call,ok
data\raw\hagrid\call\1caf07b5-7232-4824-bd4b-7714503a637a.jpg,call,ok
data\raw\hagrid\call\1ce4209c-7c9c-498f-b750-f40543956904.jpg,call,ok
data\raw\hagrid\call\1d205574-1651-4c47-b29e-72e521ab240f.jpg,call,ok
data\raw\hagrid\call\1d45d477-6056-41d2-ac79-9d8a0359013a.jpg,call,ok
data\raw\hagrid\call\1d65a858-623a-4984-9420-958c7e870c3e.jpg,call,ok
data\raw\hagrid\call\1d8ea0ed-1a6b-4531-8b6c-de8388c95fd3.jpg,call,ok
data\raw\hagrid\call\1daf7c66-9f83-4f80-8256-f8a06af5c407.jpg,call,ok
data\raw\hagrid\call\1dd91e7b-a916-40ec-ab47-fc6a103dfb0a.jpg,call,failed_detection
data\raw\hagrid\call\1dfad5ab-ef13-4c5a-940a-ec2cfe158579.jpg,call,ok
data\raw\hagrid\call\1e26afd2-c202-4a49-a85d-d7ec32518456.jpg,call,failed_detection
data\raw\hagrid\call\1e4ec2a0-39cd-4ea1-907f-915110b5b1c1.jpg,call,ok
data\raw\hagrid\call\1e74675a-42d4-436c-8543-5fc21015f0a7.jpg,call,ok
data\raw\hagrid\call\1e8a61d8-8cf6-4ba3-bcec-a6467f40ac80.jpg,call,ok
data\raw\hagrid\call\1ea1fcc5-797d-45b7-b0d4-910b72fbd0be.jpg,call,ok
data\raw\hagrid\call\1edd7b43-0579-4924-91b2-9f7a600ec2c6.jpg,call,ok
data\raw\hagrid\call\1efa49b3-8fe9-4e6a-adb2-6e67b3466971.jpg,call,ok
data\raw\hagrid\call\1f1f31c3-de13-4669-a4a4-32b2daae6730.jpg,call,ok
data\raw\hagrid\call\1f3edaf0-284f-40df-b73c-c404b0e5cc7b.jpg,call,ok
data\raw\hagrid\call\1f5fb137-c7a9-435b-85dd-6d7b63ea233a.jpg,call,ok
data\raw\hagrid\call\1f814b86-ec2a-4ff3-9887-14b4eb6d4b63.jpg,call,ok
data\raw\hagrid\call\1fa4a77d-ce64-4b31-9236-daaab926469e.jpg,call,ok
data\raw\hagrid\call\1fc5f07b-610e-480c-acf1-db3cd276927c.jpg,call,failed_detection
data\raw\hagrid\call\1ff15764-e7f4-4d64-bb3b-cd219f8fd4d0.jpg,call,ok
data\raw\hagrid\call\2011b25f-ca2d-45d6-ac6f-4f3cf92e5855.jpg,call,ok
data\raw\hagrid\call\2046298c-c434-4899-95a8-234910c62cef.jpg,call,ok
data\raw\hagrid\call\206799d0-50a7-47da-9275-f7d514aee44c.jpg,call,ok
data\raw\hagrid\call\20931f56-8800-49e5-8736-54fa6b89d8e4.jpg,call,ok
data\raw\hagrid\call\20af484f-f88a-4ab9-907f-767a0b0328f7.jpg,call,ok
data\raw\hagrid\call\20cb0e09-1e68-44d4-a008-4ed3ca9835bb.jpg,call,ok
data\raw\hagrid\call\20ebd83b-9ede-4d3b-86e4-c8e306db1d41.jpg,call,ok
data\raw\hagrid\call\210a2954-81e8-423b-937b-8abeb17276b6.jpg,call,ok
data\raw\hagrid\call\213099bf-4cb4-47ea-b0c9-27b6e3e14248.jpg,call,ok
data\raw\hagrid\call\2164858f-9597-422d-8130-4967aef16fb1.jpg,call,ok
data\raw\hagrid\call\21931996-e81c-4d05-be5d-cfdf335bcc24.jpg,call,ok
data\raw\hagrid\call\21b68b65-3fb7-4b0b-9b46-680c330581c5.jpg,call,ok
data\raw\hagrid\call\21de0cfe-af9f-42c2-95d4-aa3d852e7dad.jpg,call,ok
data\raw\hagrid\call\2210731c-2155-4746-9a88-639fa3868c50.jpg,call,ok
data\raw\hagrid\call\22314630-ebf6-4444-8c7b-d97f2253b3f0.jpg,call,ok
data\raw\hagrid\call\224d373d-066b-4bc6-b534-49180a017e66.jpg,call,ok
data\raw\hagrid\call\2270e497-22d6-4693-bf32-6bee45c5fc99.jpg,call,failed_detection
data\raw\hagrid\call\229c18d1-03ef-4c55-bea5-89be97cc5e89.jpg,call,ok
data\raw\hagrid\call\22c23492-96d8-4d31-9325-0490896b0a1e.jpg,call,ok
data\raw\hagrid\call\22de4fd8-33de-46cb-a3af-1ee2974281a9.jpg,call,ok
data\raw\hagrid\call\2301c34e-5a0d-413f-bac5-c89271fc6d1d.jpg,call,ok
data\raw\hagrid\call\2326551b-6118-4b05-8909-8b79b938ddd7.jpg,call,ok
data\raw\hagrid\call\23475a03-6c96-419d-9929-cec00563414b.jpg,call,ok
data\raw\hagrid\call\2365cf6d-36e2-47f1-9e83-0b1e2f54285e.jpg,call,ok
data\raw\hagrid\call\238bef2e-23c9-4b09-889f-ae1a55b3d5e1.jpg,call,ok
data\raw\hagrid\call\23b32e6d-480f-48db-beb4-3cff12b837f9.jpg,call,ok
data\raw\hagrid\call\23c818a0-6477-4ba4-adf0-aef621c11707.jpg,call,ok
data\raw\hagrid\call\23e73b9d-ed6a-46c4-843a-d324abe3980b.jpg,call,ok
data\raw\hagrid\call\2413e12e-dd50-4370-a2f6-2f67299fa918.jpg,call,failed_detection
data\raw\hagrid\call\243393bc-ce23-4bea-9ac5-8173bbc6fd59.jpg,call,ok
data\raw\hagrid\call\244fcc41-a120-4b2a-9404-308cec2bb75e.jpg,call,ok
data\raw\hagrid\call\24885cba-d765-4dd2-855e-ab15cdf70fe4.jpg,call,ok
data\raw\hagrid\call\24b01b7b-74f5-4702-b3b9-b933edb79e40.jpg,call,ok
data\raw\hagrid\call\24c71746-51c2-4307-aa0b-0278e81a9fe4.jpg,call,ok
data\raw\hagrid\call\24dc8f94-fe72-42fb-9821-ad8dcc5a57aa.jpg,call,ok
data\raw\hagrid\call\2501310f-72f8-45cc-bb57-328895c089fb.jpg,call,ok
data\raw\hagrid\call\2520cb8a-bde4-499b-8b48-052b4877ff4f.jpg,call,ok
data\raw\hagrid\call\2544c71a-050b-4068-86d5-abea734a78c6.jpg,call,ok
data\raw\hagrid\call\2588cda1-c673-479b-8c80-654ec9734ff1.jpg,call,ok
data\raw\hagrid\call\25b38291-aa29-4ff2-8d5a-e5184f7ea524.jpg,call,ok
data\raw\hagrid\call\25d67e4a-7a70-4c24-a328-44d6ff2fc822.jpg,call,ok
data\raw\hagrid\call\26043f9c-c2f9-4caf-a96c-ff3c30a35616.jpg,call,ok
data\raw\hagrid\call\2632ab2d-f872-4147-a1cd-7edc2487bf58.jpg,call,ok
data\raw\hagrid\call\2644ba23-9aaf-4416-87aa-213a5f8fbb63.jpg,call,ok
data\raw\hagrid\call\26739a0b-ff09-4dbe-8fc3-d26b321aeb0e.jpg,call,ok
data\raw\hagrid\call\2696d246-657f-4295-8710-42e3940a69ac.jpg,call,ok
data\raw\hagrid\call\26b86dec-b038-49b6-99a1-23a86abdad7c.jpg,call,ok
data\raw\hagrid\call\26dbc146-eb7c-4dbb-ba3f-e5467ac2bf43.jpg,call,ok
data\raw\hagrid\call\270c7753-1b66-4c5b-bebf-6788d93e7ee5.jpg,call,ok
data\raw\hagrid\call\272a57e1-d5b7-4fb6-8702-fdc67bb0ecf8.jpg,call,ok
data\raw\hagrid\call\27469a49-3712-4c6a-9e50-5130dd03ac2e.jpg,call,ok
data\raw\hagrid\call\27695293-985a-4c48-b77c-28255353a58e.jpg,call,ok
data\raw\hagrid\call\2780d048-23e9-4305-a4de-8829954c7b39.jpg,call,ok
data\raw\hagrid\call\27a170bc-9d89-4619-afd0-eb40595d9542.jpg,call,failed_detection
data\raw\hagrid\call\27bd489f-8c30-4c60-9593-60abdd87dae1.jpg,call,ok
data\raw\hagrid\call\27e65a47-d91f-445d-955e-17c8759dd55b.jpg,call,ok
data\raw\hagrid\call\280ba054-c96d-4482-9105-5aba22ae0b92.jpg,call,ok
data\raw\hagrid\call\282fa871-184b-41d0-bc91-8633fe950f0a.jpg,call,ok
data\raw\hagrid\call\2853b528-6daf-4ce0-b8b2-1b192e8dcbec.jpg,call,ok
data\raw\hagrid\call\289d0b05-e8c7-425d-bb6c-76e019332532.jpg,call,ok
data\raw\hagrid\call\28ce864f-7b80-4d17-8686-006b4c558745.jpg,call,ok
data\raw\hagrid\call\28f81812-d3cb-4d60-a5f3-7497a01b8e61.jpg,call,ok
data\raw\hagrid\call\2921e868-40ec-485d-875c-34eb9a8efabe.jpg,call,ok
data\raw\hagrid\call\293f669c-83d4-4653-ab75-8ff5cdc1253b.jpg,call,ok
data\raw\hagrid\call\296f331b-a8ef-4872-ba3a-5f472a247b13.jpg,call,ok
data\raw\hagrid\call\299161c7-90e2-49fa-8854-c2836b539dfa.jpg,call,ok
data\raw\hagrid\call\29b2762b-1ad2-4141-bf82-cb006954a8d3.jpg,call,ok
data\raw\hagrid\call\29d2f132-58b3-4034-83f0-25b3a0d9ce4f.jpg,call,ok
data\raw\hagrid\call\29f9342a-4d67-42e4-9ec9-bb90905b0a57.jpg,call,failed_detection
data\raw\hagrid\call\2a1d5b6b-5517-4aa9-8935-7c20681370c6.jpg,call,ok
data\raw\hagrid\call\2a3fca8b-7880-4119-93bf-fcaaa15d395a.jpg,call,ok
data\raw\hagrid\call\2a5c8f98-2b3c-4a70-8bbd-f9642e5fcce7.jpg,call,ok
data\raw\hagrid\call\2a7fddff-4806-450c-8f6c-86a3780769d0.jpg,call,ok
data\raw\hagrid\call\2aa8df1e-123c-410d-869b-7579f5186aa2.jpg,call,ok
data\raw\hagrid\call\2ac3cae9-517c-4a1e-bf25-c492a0e3ac27.jpg,call,ok
data\raw\hagrid\call\2af25e36-65e6-4e50-bceb-4f383d9c96c0.jpg,call,ok
data\raw\hagrid\call\2b139937-7cf4-4838-84ae-36cb6a4f2eb5.jpg,call,ok
data\raw\hagrid\call\2b30e3a4-559c-4b1c-a7c2-b26cd9babed1.jpg,call,ok
data\raw\hagrid\call\2b4c3b57-6db0-4a14-bf4f-419a5659ce6d.jpg,call,ok
data\raw\hagrid\call\2b6c2067-312e-446c-8de5-069b7fa99497.jpg,call,ok
data\raw\hagrid\call\2b9597da-155e-44e7-a0b6-3ae201db9fa4.jpg,call,ok
data\raw\hagrid\call\2bbeecbc-6a6d-43c4-9dec-2a06df06f6dd.jpg,call,ok
data\raw\hagrid\call\2be1eb30-964f-4531-96fd-bea929ba7645.jpg,call,ok
data\raw\hagrid\call\2c01e5e9-da98-45c3-af97-b8536c34d629.jpg,call,ok
data\raw\hagrid\call\2c2100d4-f563-4c79-9aef-d0a9c5ec3bb7.jpg,call,ok
data\raw\hagrid\call\2c3ec8fe-9502-4a3b-9626-d913e2c28c2b.jpg,call,ok
data\raw\hagrid\call\2c6b8343-9de1-4aab-a486-f134558dedc0.jpg,call,ok
data\raw\hagrid\call\2c92d582-b7da-4599-a93c-818690177a93.jpg,call,ok
data\raw\hagrid\call\2cb35b12-f7f6-48f0-ae7a-b76e77145a9d.jpg,call,ok
data\raw\hagrid\call\2ccdf57c-0561-4ffc-adaf-3e4bdf77c0dd.jpg,call,ok
data\raw\hagrid\call\2cf87076-08a7-4c50-9af1-5fda5dcd9208.jpg,call,ok
data\raw\hagrid\call\2d23b095-4ac3-440a-8f86-c140adc00dd0.jpg,call,ok
data\raw\hagrid\call\2d3ec615-af6a-4fd6-be59-6a65bd060bc5.jpg,call,ok
data\raw\hagrid\call\2d61de97-212e-4012-92cd-5bf4fb0e847f.jpg,call,ok
data\raw\hagrid\call\2d8c3c9f-0917-4f65-accf-d5afac8cc0e3.jpg,call,ok
data\raw\hagrid\call\2da1f935-9fb0-4329-bf40-3430c74420d7.jpg,call,ok
data\raw\hagrid\call\2db2f372-ec97-4e5c-8f1d-6be6af41b925.jpg,call,ok
data\raw\hagrid\call\2de725f5-d37a-4db1-8f3b-ab0c12088b58.jpg,call,ok
data\raw\hagrid\call\2e1e54b8-f4f7-42a4-99c7-af5a32291b5d.jpg,call,failed_detection
data\raw\hagrid\call\2e4f5fbb-29c1-4859-8891-0e6e64adfc8c.jpg,call,ok
data\raw\hagrid\call\2e81aa0c-cce7-47af-9831-e529de5b28c6.jpg,call,ok
data\raw\hagrid\call\2ea3cf87-65a6-44d1-a91f-4f6a4e360b73.jpg,call,ok
data\raw\hagrid\call\2ed077a1-4a33-4c1b-b8c7-782d5718b00b.jpg,call,ok
data\raw\hagrid\call\2ef0a844-da89-4ea2-a06e-14677ba9f7ab.jpg,call,ok
data\raw\hagrid\call\2f180652-7c55-4628-8a77-7febfd6c9547.jpg,call,ok
data\raw\hagrid\call\2f47d56a-8179-440e-b166-7be7285a7296.jpg,call,ok
data\raw\hagrid\call\2f611f78-2394-4a65-9f1d-2509d39993c5.jpg,call,ok
data\raw\hagrid\call\2f92df6b-3068-4882-a70e-8993320132a2.jpg,call,ok
data\raw\hagrid\call\2fbfcfb0-bc1f-4b9a-8b3d-0c7fa306bdb0.jpg,call,ok
data\raw\hagrid\call\2fde1e5e-11bd-47a9-b45b-e45925bc5a68.jpg,call,ok
data\raw\hagrid\call\3010bed4-3dc3-4951-bcbf-3cac64815429.jpg,call,ok
data\raw\hagrid\call\30346908-592f-4322-b194-a52e539966b3.jpg,call,ok
data\raw\hagrid\call\305f4ebd-7f34-41ca-9c80-7752d7852e14.jpg,call,failed_detection
data\raw\hagrid\call\3081fbdf-6d23-487b-82ad-681bd16b62ab.jpg,call,ok
data\raw\hagrid\call\30a009a8-eec3-4e37-a7df-253b482ec42f.jpg,call,ok
data\raw\hagrid\call\30c174e5-bfec-4eb5-80cd-a15860d4582a.jpg,call,ok
data\raw\hagrid\call\30f83ad8-8cf8-434f-a5c0-89d9f467ef06.jpg,call,ok
data\raw\hagrid\call\311ac4b7-d247-40be-b38d-3d4d2fdc300a.jpg,call,ok
data\raw\hagrid\call\315340f9-caa9-4b99-a17e-f56d309288a1.jpg,call,ok
data\raw\hagrid\call\317d0509-c8c5-4586-9895-f8a41eb4b27f.jpg,call,ok
data\raw\hagrid\call\31933f47-0966-4a16-a0e3-7a5cf8d2d415.jpg,call,ok
data\raw\hagrid\call\31b60bb4-3af3-4ae1-a46c-0330579e09b6.jpg,call,ok
data\raw\hagrid\call\31e4dbf5-44dd-49db-a898-ed41bec7bdb7.jpg,call,ok
data\raw\hagrid\call\32224e88-c160-48bb-a71d-2ef91fae6431.jpg,call,ok
data\raw\hagrid\call\323de530-87f3-45c9-9123-ed249a4ae6a9.jpg,call,ok
data\raw\hagrid\call\3269d69e-2127-42e7-bfab-f33687e6ed5f.jpg,call,ok
data\raw\hagrid\call\32bba4e7-360b-498e-998b-ecb3eb17e477.jpg,call,ok
data\raw\hagrid\call\32e27902-7e18-4367-9d31-108e63b7fec5.jpg,call,ok
data\raw\hagrid\call\33113171-08e0-451e-a14a-28e9c8b194de.jpg,call,ok
data\raw\hagrid\call\333850f6-1fb7-4ea7-9c4d-c7d16b650d3b.jpg,call,ok
data\raw\hagrid\call\335f3781-f183-4a61-9fd8-f11d5e661e92.jpg,call,ok
data\raw\hagrid\call\338e5a40-307a-4427-a2f8-b52b0c920bd3.jpg,call,ok
data\raw\hagrid\call\33b3de7d-0a51-4860-a033-19efceea39be.jpg,call,failed_detection
data\raw\hagrid\call\33dcb028-2988-4ec6-843c-50ea68cfc930.jpg,call,ok
data\raw\hagrid\call\3402149c-e5a1-4f55-9998-51dfeff87ef2.jpg,call,ok
data\raw\hagrid\call\341efbc3-3884-4faf-ab32-673890dd5f9c.jpg,call,ok
data\raw\hagrid\call\343dfe46-caae-4a6a-914f-4d7c62b85a16.jpg,call,ok
data\raw\hagrid\call\3466d0c3-631d-4fa3-aa32-588564665ec2.jpg,call,ok
data\raw\hagrid\call\3494ad1e-2c06-4b31-a4d2-a8984b4ed760.jpg,call,ok
data\raw\hagrid\call\34ae0f0b-ec09-4ea1-8b45-262a319b2feb.jpg,call,ok
data\raw\hagrid\call\34cfe923-bbc3-4c3a-87a8-1361617fd0ba.jpg,call,ok
data\raw\hagrid\call\34f02da9-4470-4c7f-bfd3-0bf4ae1f95b5.jpg,call,ok
data\raw\hagrid\call\350c842a-50a0-4475-a237-835cf236616f.jpg,call,ok
data\raw\hagrid\call\35304810-a878-43de-899d-d532a16db2f3.jpg,call,ok
data\raw\hagrid\call\355ba3df-6b09-499c-b630-2094910137e8.jpg,call,ok
data\raw\hagrid\call\357f159c-e0a4-488a-85a7-3ee6f082a0ac.jpg,call,ok
data\raw\hagrid\call\35a3ce6c-d498-437e-8d25-8a366777b760.jpg,call,ok
data\raw\hagrid\call\35bfa339-dde3-452d-8adb-bac6cd194f06.jpg,call,ok
data\raw\hagrid\call\35ef8de8-8bf1-4b99-82ff-10bbe822ade9.jpg,call,ok
data\raw\hagrid\call\360d9194-a2ee-43ec-bb03-f4e9b5860327.jpg,call,failed_detection
data\raw\hagrid\call\3640f8de-5998-4063-9f39-fa522a510b55.jpg,call,ok
data\raw\hagrid\call\366956b2-069a-4e19-8275-fdd75cc5f0ea.jpg,call,ok
data\raw\hagrid\call\368c1b71-cefd-4964-93e9-ab07b2f6cfa9.jpg,call,ok
data\raw\hagrid\call\36ae07b1-d449-4b01-b975-42e97f8eb31f.jpg,call,ok
data\raw\hagrid\call\36d45760-6691-4fc6-bd00-76645b873b02.jpg,call,ok
data\raw\hagrid\call\36f255d3-21de-4aee-a4c9-648e445a18af.jpg,call,ok
data\raw\hagrid\call\370fba7d-08db-4fee-9455-89a2e21746c1.jpg,call,ok
data\raw\hagrid\call\3748998e-7171-46aa-8f88-318c6d1ba348.jpg,call,ok
data\raw\hagrid\call\377784a6-a0af-40ca-acd5-2bd7a6cad536.jpg,call,ok
data\raw\hagrid\call\37a54740-5604-4fd2-b3f3-e6eb4d5ee5ba.jpg,call,ok
data\raw\hagrid\call\37dc8004-6710-4e41-aaf3-29b95545f4d6.jpg,call,ok
data\raw\hagrid\call\37f9dcfd-8a32-46f0-8d7c-36d09b72e4b7.jpg,call,ok
data\raw\hagrid\call\38173232-6390-4369-86c5-8a23d942f75b.jpg,call,ok
data\raw\hagrid\call\3838f15c-b6ff-4ac6-ba2d-9732bc6a617f.jpg,call,ok
data\raw\hagrid\call\3856e76a-d37f-454e-b6db-57eaa2dfcaca.jpg,call,failed_detection
data\raw\hagrid\call\3876b044-60ce-4540-9645-eb3c87a418e6.jpg,call,failed_detection
data\raw\hagrid\call\3890f21f-65a9-4733-b406-8f45625311c1.jpg,call,ok
data\raw\hagrid\call\38c2366a-1cf3-419f-a70f-8989a2220e9d.jpg,call,ok
data\raw\hagrid\call\38e3f909-c77c-4c0e-92be-7b13df85bee4.jpg,call,ok
data\raw\hagrid\call\391fc75c-0aa3-424f-b1ce-6e4f9569454c.jpg,call,ok
data\raw\hagrid\call\393fc960-80f4-487f-a2db-53022a181699.jpg,call,ok
data\raw\hagrid\call\396991a4-0715-4fcc-8c3a-3ce064b6a0d8.jpg,call,ok
data\raw\hagrid\call\3987da25-50ca-4ca4-bee0-9cf720bbe940.jpg,call,ok
data\raw\hagrid\call\39ad78f4-8a31-43ed-a354-60d531c81f89.jpg,call,ok
data\raw\hagrid\call\39d2ab8f-efa7-4162-b59a-8e17bbf970ca.jpg,call,ok
data\raw\hagrid\call\39ffade2-7587-43d3-9406-515738906005.jpg,call,ok
data\raw\hagrid\call\3a2883a3-46bc-49d1-b7fb-0aea44076506.jpg,call,ok
data\raw\hagrid\call\3a43ac18-8f01-4c44-9a73-3420f5590b90.jpg,call,failed_detection
data\raw\hagrid\call\3a7329b3-1d19-4173-b45b-3627096bd4b0.jpg,call,ok
data\raw\hagrid\call\3a9a8470-415d-4316-9a0d-9de3b5de74a6.jpg,call,ok
data\raw\hagrid\call\3acdfb60-83f3-4a44-a230-42fe4221879e.jpg,call,ok
data\raw\hagrid\call\3af2b028-1914-4db3-94a8-2ef1d7cec299.jpg,call,ok
data\raw\hagrid\call\3b33e938-a189-49fb-8fe2-cc5c39e0a493.jpg,call,ok
data\raw\hagrid\call\3b51468c-13b5-4afe-b1f8-c4a21c540087.jpg,call,ok
data\raw\hagrid\call\3b70c7b3-5346-4611-86ff-a8a46bba4d3f.jpg,call,ok
data\raw\hagrid\call\3b8b75c5-a57a-45b2-8a3f-542b4a899630.jpg,call,failed_detection
data\raw\hagrid\call\3bbf3d43-1c53-48c4-b23d-684d32a31f8f.jpg,call,ok
data\raw\hagrid\call\3bdf9520-ad04-48e7-9258-e3f3ead9f2b9.jpg,call,ok
data\raw\hagrid\call\3c0dc268-6d87-48b7-a6b9-18840dcecf32.jpg,call,ok
data\raw\hagrid\call\3c3f06f1-cbc2-4827-8700-a86c478080e2.jpg,call,ok
data\raw\hagrid\call\3c65077a-688b-4abb-aa29-e28d22c453d6.jpg,call,ok
data\raw\hagrid\call\3c879fb2-a70b-4ae2-a0da-28c0e427ab4f.jpg,call,ok
data\raw\hagrid\call\3ca64a86-d750-4463-aa91-0badd24aea73.jpg,call,ok
data\raw\hagrid\call\3cbbed92-86af-49a8-b606-fb38167eb94e.jpg,call,ok
data\raw\hagrid\call\3cda6630-fdb3-43f2-bd23-93c02d16b4d5.jpg,call,ok
data\raw\hagrid\call\3d05aad9-60ed-4fb3-b814-ef174a2a4e98.jpg,call,ok
data\raw\hagrid\call\3d282263-fed4-4f64-b386-b1678eae7841.jpg,call,ok
data\raw\hagrid\call\3d453e23-fee4-452e-9515-8bf2168c3831.jpg,call,ok
data\raw\hagrid\call\3d732bba-5ca8-41e3-b56a-3755fd80afb0.jpg,call,ok
data\raw\hagrid\call\3da456d3-ce37-4d69-a788-a537336f7f81.jpg,call,failed_detection
data\raw\hagrid\call\3dbd8706-b2f5-42b3-bf90-d7e9fda1b783.jpg,call,ok
data\raw\hagrid\call\3dd74ba5-708a-41a8-ae83-a387df46fbd5.jpg,call,ok
data\raw\hagrid\call\3e01d1ef-df32-4aa4-b4e6-a51a2700342c.jpg,call,ok
data\raw\hagrid\call\3e1db801-6e25-48b7-8b0f-9b3844b3aa43.jpg,call,ok
data\raw\hagrid\call\3e2ecc0d-a1f0-41b5-9d62-7d8cccf62900.jpg,call,ok
data\raw\hagrid\call\3e4ee548-553e-43b3-a163-ad1cd12c8dd3.jpg,call,ok
data\raw\hagrid\call\3e6a17c9-f2da-4ed0-8b77-94cea3ab5ee1.jpg,call,ok
data\raw\hagrid\call\3e942017-c806-4ec4-860c-e403f7c5ce93.jpg,call,ok
data\raw\hagrid\call\3eb91b3f-7b75-4e8e-a755-81e9dbf05023.jpg,call,ok
data\raw\hagrid\call\3ed6df03-bd7e-4af2-ad0b-ec73e7ccc468.jpg,call,ok
data\raw\hagrid\call\3ef7442b-8ae8-41c3-acd9-bff85604b065.jpg,call,ok
data\raw\hagrid\call\3f1a817b-a8f1-4dbf-891d-64eb9accb85d.jpg,call,ok
data\raw\hagrid\call\3f34d462-3c2b-457b-a6bb-27c8472c2e33.jpg,call,ok
data\raw\hagrid\call\3f4d1cb1-22d4-4aaa-924f-dd072dbd6c2e.jpg,call,failed_detection
data\raw\hagrid\call\3f71ec74-c6e0-493b-883c-23bbe1ae9e4d.jpg,call,failed_detection
data\raw\hagrid\call\3f8ba08b-ea03-4318-bc80-293514fd43a2.jpg,call,ok
data\raw\hagrid\call\3fb308db-fd47-4814-8148-9a3ab19395b7.jpg,call,ok
data\raw\hagrid\call\3fd090b5-80e2-4107-b077-82dccf19579b.jpg,call,ok
data\raw\hagrid\call\3ffa3c91-a278-463f-90d2-a615818ad0e4.jpg,call,ok
data\raw\hagrid\call\401f4efe-03e7-4e07-bc2f-a74a347d4b27.jpg,call,ok
data\raw\hagrid\call\4042ca52-a930-4bd8-8cf1-1b8742c167c4.jpg,call,ok
